graph6string,levelable,minimized solution
H??@_^L,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H???hVL,F,NA
H???XfL,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H???sLf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H???Xf{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H??@Gv\,F,NA
H???Xf\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H??@_^N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H???pNN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H???Xf|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H??@Gv^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 6.0]"
H???Xf~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 7.0]"
H??GPnE,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H??GPnU,F,NA
H??_HvY,F,NA
H???XzM,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H???hzM,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H???Xzq,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H??GPnF,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H??GPnu,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H???Xz],F,NA
H??GHvu,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0, 3.0, 6.0]"
H??GPnV,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
H??_HvZ,F,NA
H???XzN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H???hzN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H???Xzr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H??GPn},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 5.0]"
H??GPnv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 5.0]"
H???Xz^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 6.0]"
H??GHvv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 6.0]"
H??GPn~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 7.0]"
H??GJeY,F,NA
H??_IuY,F,NA
H@G?AmM,F,NA
H???ZiM,F,NA
H??_Iuy,F,NA
H?A?Hty,F,NA
HI???}m,F,NA
H???jY],F,NA
H??_Iu],F,NA
H???Ziy,F,NA
H??AHyy,F,NA
H??GJeZ,F,NA
H??_IuZ,F,NA
H@G?AmN,F,NA
H???ZiN,F,NA
H?@?Hvy,F,NA
H??GJe},F,NA
H??CHx},F,NA
H???Zjy,F,NA
H??_Iuz,F,NA
H?A?Htz,F,NA
HI???}n,F,NA
H???jY^,F,NA
H??_Iu^,F,NA
H???Ziz,F,NA
H??AHyz,F,NA
H??GJf},F,NA
H?@?Hvz,F,NA
H??GJe~,F,NA
H??CHx~,F,NA
H???Zjz,F,NA
H??GJf~,F,NA
H@G??~E,F,NA
H??AHyw,F,NA
H???^_],F,NA
H??@Mo],F,NA
HI??C[},F,NA
H??E@x{,F,NA
H???^_},F,NA
H??ALo},F,NA
H??E@w},F,NA
H@G??~F,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H??AHyx,F,NA
H???^_^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 4.0]"
H??@Mo^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 4.0]"
Ho???|},F,NA
H???^`},F,NA
H??CJp},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0]"
HI??C[~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 4.0]"
H??E@x|,F,NA
H???^_~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
H??ALo~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
H??E@w~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
H???^b},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 3.0]"
Ho???|~,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0]"
H???^`~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 6.0]"
H??CJp~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 6.0]"
H???^b~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 7.0]"
H???W~k,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H???g~k,F,NA
H???w^d,F,NA
H???W~q,F,NA
H???W~{,F,NA
H???w^l,F,NA
H???W~u,F,NA
H???W~l,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H???g~l,F,NA
H???W~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H???W~r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H???W~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H???W~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H???W~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 6.0]"
H???W~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 6.0]"
H???W~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 7.0]"
H???XnK,F,NA
H??OJUM,F,NA
H???ZiY,F,NA
H???h^[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H??_G~Y,F,NA
H???Xnw,F,NA
H??@g^L,F,NA
H???k\m,F,NA
H??@g^X,F,NA
H??@G~Y,F,NA
H???XnL,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H??OJUN,F,NA
H???ZiZ,F,NA
H???XnF,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H???]Kz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H??GHny,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0, 4.0, 5.0]"
H??@g^\,F,NA
H??@G~],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H??@g^x,F,NA
H???h^\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H??_G~Z,F,NA
H???Xnx,F,NA
H???XnN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H???h^N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H???XnZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H??@G~Z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H??@g^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 4.0]"
H??GHnz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 5.0]"
H???Xn^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 6.0]"
H??@G~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 6.0]"
H???Xnz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 6.0]"
H???Xn~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 7.0]"
H???Ze[,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 5.0, 4.0]"
H??@Iu[,F,NA
H??BCw],F,NA
H???Ze{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H??AHu{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 4.0, 5.0]"
H??BGu\,F,NA
H??@Kt],F,NA
H??B?}],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
H???Ze\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H??@Iu\,F,NA
H??BCw^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 4.0]"
H???ZeN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H???jUN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H??@a]N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H???Zf{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0]"
H???\d},F,NA
H???|D|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 3.0]"
H???Ze|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H??AHu|,F,NA
H???Ze^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H??@Iu^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H??B?}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H??B_^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 4.0]"
H???Zf|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H???Ze~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 6.0]"
H??AHu~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 6.0]"
H???Zf~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 7.0]"
H??GRmu,F,NA
H??GRnu,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0]"
H??GRm},F,NA
H??GJvu,T,"[2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 2.0, 4.0, 6.0]"
H??GRmv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 4.0]"
H???Zz},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H??GRnv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 5.0]"
H??GRm~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 6.0]"
H??GJvv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 6.0]"
H???Zz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 7.0]"
H?@?Juy,F,NA
H?A?Jty,F,NA
Ho??@|],F,NA
H??GH~q,F,NA
H?A?Jvy,F,NA
H??GNd},F,NA
H??CJx},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0]"
H???^jy,F,NA
H?@?Juz,F,NA
H?A?Jtz,F,NA
Ho??@|^,F,NA
H??GH~r,F,NA
H??GNf},F,NA
H?A?Jvz,F,NA
H??GNd~,F,NA
H??CJx~,F,NA
H???^jz,F,NA
H??GNf~,F,NA
H???]w},F,NA
H???X~M,F,NA
H??GP~u,F,NA
H???X~],F,NA
H???X~u,F,NA
H???]w~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H???X~N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
H???X~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 3.0]"
H??GP~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 5.0, 5.0]"
H???X~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 6.0]"
H???X~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 6.0]"
H???X~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 7.0]"
H??GJuu,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0, 4.0, 5.0]"
H??AH}{,F,NA
H???Znw,F,NA
H???Zm],F,NA
H??@I}],F,NA
H???Zuu,F,NA
H??GJny,T,"[2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 2.0, 5.0, 5.0]"
H???Zm},F,NA
H??AH}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0]"
H???Zny,F,NA
H??GJuv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 5.0]"
H??AH}|,F,NA
H???Znx,F,NA
H???Zm^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
H??@I}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
H???Zuv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
H???Zn},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 3.0]"
H??GJnz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 5.0, 5.0]"
H???Zm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 6.0]"
H??AH}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 6.0]"
H???Znz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 6.0]"
H???Zn~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 7.0]"
H???Zzq,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 4.0, 5.0]"
H??CJxy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 6.0, 5.0, 5.0]"
H???X~q,F,NA
H??AH}y,F,NA
H??E@{},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H???^f{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 5.0]"
H???^d},F,NA
H??CJt},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0]"
H???Zzr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H??CJxz,F,NA
H???X~r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
H??AH}z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
H??E@{~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
H???^f},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 3.0]"
H???^f|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
H???^d~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 6.0]"
H??CJt~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 6.0]"
H???^f~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 7.0]"
H??GVnu,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0]"
H???^z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 3.0]"
H??GVnv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 5.0, 5.0]"
H???^z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 7.0]"
H???Z~{,F,NA
H???Z}},F,NA
H???Z~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 6.0, 2.0]"
H???Z~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 6.0, 5.0]"
H???Z}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 6.0, 6.0]"
H???Z~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 6.0, 7.0]"
H??GNvu,T,"[2.0, 2.0, 2.0, 2.0, 5.0, 6.0, 2.0, 5.0, 6.0]"
H???Z~u,F,NA
H??CJ|},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0]"
H???^ny,F,NA
H???^n},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 6.0, 2.0]"
H??GNvv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 5.0, 6.0]"
H???Z~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 6.0, 6.0]"
H??CJ|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 6.0, 6.0]"
H???^nz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 6.0, 6.0]"
H???^n~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 6.0, 7.0]"
H???^~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 6.0, 2.0]"
H???^~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 7.0, 7.0]"
H???wzc,F,NA
H???wzk,F,NA
H???wzd,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 5.0]"
H???wzb,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H??Worf,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H???wzl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 6.0]"
H???wzf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 5.0]"
H?CO_^n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
H???wzn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 6.0]"
H???wz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 7.0]"
H?C_WZB,F,NA
H??Cgxk,F,NA
H???xZo,F,NA
H??E?{m,F,NA
H???{X{,F,NA
H??XONp,F,NA
H???xZL,F,NA
H??Cgxl,F,NA
H???xZT,F,NA
H???xZp,F,NA
H???xZF,F,NA
H??@WzR,F,NA
H???xZ{,F,NA
H??@Wz\,F,NA
H???xZ\,F,NA
H??WHVr,F,NA
H???xZN,F,NA
H??@WzV,F,NA
H???xZr,F,NA
H??@Wz|,F,NA
H??@Wz^,F,NA
H???xZv,F,NA
H???xZ~,F,NA
H??@qiK,F,NA
H?@_GuY,F,NA
H??@iY[,F,NA
H???|`k,F,NA
H??oIUJ,F,NA
H??AXiL,F,NA
H??@YqT,F,NA
H???zIX,F,NA
H??@mGN,F,NA
H??BOmL,F,NA
H??WLDy,F,NA
H???zJw,F,NA
H?@_GuZ,F,NA
H??ChX\,F,NA
H??AXix,F,NA
H???zI\,F,NA
H???zIx,F,NA
H??@kXN,F,NA
H??BGyZ,F,NA
H??@iYZ,F,NA
H??Z?Nx,F,NA
H??DGx|,F,NA
H??WJEz,F,NA
H???zJx,F,NA
H??BGy^,F,NA
H??@iY^,F,NA
H???|`n,F,NA
H??WJFz,F,NA
H???|H~,F,NA
H???zJz,F,NA
H???zJ~,F,NA
H??BKo[,F,NA
H???~?{,F,NA
H??BcW{,F,NA
H??BKo\,F,NA
H??@]_\,F,NA
H???~?\,F,NA
H??F?wN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 3.0]"
H??EHoN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 3.0]"
H???~@{,F,NA
H??EHo|,F,NA
H??A\_|,F,NA
H???~?|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H??F?w^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H??BKo^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H???~B{,F,NA
H??CZ`|,F,NA
H???~@|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 3.0]"
H???~?~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H??BcW~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H???~B|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H???~@~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 6.0]"
H???~B~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 7.0]"
H??EHw],F,NA
H??@wz`,T,"[2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 4.0, 4.0, 6.0]"
H?CO`^M,T,"[2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H??@Xz[,F,NA
H??@wzL,F,NA
H??@wzd,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0, 6.0]"
H?CO`^m,T,"[2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H??@wz\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 6.0]"
H???xzm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 6.0]"
H?CO`^N,T,"[2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H??@Xz\,F,NA
H???xzN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0]"
H???xzf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0]"
H???xz},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 6.0]"
H?CO`^n,T,"[2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H???xz^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 6.0]"
H???xzn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 6.0]"
H???xz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 7.0]"
H???zY[,F,NA
H??@Yy[,F,NA
H??WJei,F,NA
H??@yYL,F,NA
H??EhW\,F,NA
H??@i][,F,NA
H??@thM,F,NA
H??@zaL,F,NA
H??@Yy{,F,NA
H??CXx{,F,NA
H??WJVq,F,NA
H??BWy\,F,NA
H??@[x],F,NA
H???|hm,F,NA
H??@|H\,F,NA
H??BWzp,F,NA
H???zY\,F,NA
H??@Yy\,F,NA
H??WJej,F,NA
H???zZ{,F,NA
H??BWy|,F,NA
H??AXy},F,NA
H??BWzt,F,NA
H??@Yy|,F,NA
H??CXx|,F,NA
H??WJVr,F,NA
H???zY^,F,NA
H??@Yy^,F,NA
H???zYv,F,NA
H??AXyv,F,NA
H???zZr,F,NA
H??BWz|,F,NA
H???zZ|,F,NA
H???zY~,F,NA
H??AXy~,F,NA
H???zZv,F,NA
H???zZ~,F,NA
H??WHva,F,NA
H??AXys,F,NA
H???zZo,F,NA
H??EHw{,F,NA
H??CZhw,F,NA
H??FGw\,F,NA
H???x^o,F,NA
H??WNDy,F,NA
H??EHx{,F,NA
H???~Jw,F,NA
H???~G},F,NA
H??DiW|,F,NA
H???~`m,F,NA
H??@}G|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H??@~@\,F,NA
H??WHvb,F,NA
H??AXyt,F,NA
H???zZp,F,NA
H??EHw|,F,NA
H??CZhx,F,NA
H???~G^,F,NA
H??@]g^,F,NA
H???x^p,F,NA
H??WNFy,F,NA
H???~H},F,NA
H??@}H|,F,NA
H??FGzx,F,NA
H??WNDz,F,NA
H??EHx|,F,NA
H???~Jx,F,NA
H???~G~,F,NA
H??A\g~,F,NA
H???~Hz,F,NA
H??EHw~,F,NA
H??CZhz,F,NA
H??FGz|,F,NA
H??WNFz,F,NA
H???~H~,F,NA
H??CZh~,F,NA
H???~Jz,F,NA
H???~J~,F,NA
H???w~k,F,NA
H???w~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H???w~l,F,NA
H???w~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H???w~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H???w~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 6.0]"
H???w~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 7.0]"
H??@W~[,F,NA
H???x^s,F,NA
H???zYN,F,NA
H???zYV,F,NA
H??EG{n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H???x^{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H??@W~\,F,NA
H???x^\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 3.0]"
H???x^t,F,NA
H???x^N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
