graph6string,levelable,minimized solution
HG?Ws[},F,NA
HOCOYlm,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HGCO[lm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_?Xovd,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HC?hQlN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HG?WrMN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H_CGnCn,F,NA
HA?hO}N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HCG_YlN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGCOZMN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_CO^Cn,F,NA
HG?Ws[v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HOCOYtf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGCOZMZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG?Ws^p,F,NA
HGCO[[v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HOCOY\r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HGCOZeN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H_CPW^l,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H_?owzj,F,NA
HO?Wq\},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HG?Ws\},F,NA
H_Cgg^r,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H_?Wp^f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HCG_Y\^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGCO[\n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_COX^f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HO?Wq\v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG?Ws\v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_?Wp^r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HG?Ws[~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HOCOY\v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGCO[\v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_?Wpvf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG_Gwzv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H_COX^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H_?Wp^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HO?Wq\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HG?Ws\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H_COX^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H_?Wp^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H?D`rE\,F,NA
H@OIHm],F,NA
HGCXIMZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H@P@g]x,F,NA
H@H?qmm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HHS?G~e,F,NA
HGCGjM],F,NA
H@OoYMz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H@P@g^x,F,NA
H@OPI]},F,NA
H@@IPuv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@O_i]^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGCaG}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@P?Xmz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@H?q]v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HHS?G~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HGCGjM^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HGCXINz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H@OIHm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@P?Xnz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@OPI]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HGCGjN~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
HG?Wwyb,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HG?Wwzb,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HG?Wwyj,F,NA
HGCGg~e,F,NA
HG?Wo}f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HGCOW~b,F,NA
HGCGg}f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG?Wwzj,F,NA
HGCOwyn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HG?Wo~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG?Wo}n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGCGg~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HGCOwzn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HG?Wo~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HG?Wo}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HG?Wo~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H?DbC}],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@@IP}u,F,NA
H@@ITuu,T,"[2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 4.0, 3.0]"
H@P?X~q,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HBW?K~e,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@@ITm},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?_pe\},F,NA
HG?WvL},F,NA
H@P?^e},T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
H?DbC}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@@IP}v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@@ITuv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H@P?X~r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HBW?K~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG?WvN},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@@ITm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?_pe\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HG?WvL~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@P?^e~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HG?WvN~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H@@ITm],F,NA
HC@IP{},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@@IP}],F,NA
H@O_m]],F,NA
H_COZ]m,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?_pa|m,F,NA
H?Opa}m,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@I?r^U,F,NA
H_?Wrmm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HA?hP}],F,NA
H@_PI|m,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@O_i}m,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG?Wp~M,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@I?q~e,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_COZmm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@P?[}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?_pa~m,F,NA
HC?hQ|},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HA?hS|},F,NA
H@__i~m,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H_?Wr]},T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@@ITm^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HC@IP{~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@@IP}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@O_m]^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H_COZ]n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?_pa|n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?Opa}n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@I?r^V,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H_?Wrmn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HA?hP}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@_PI|n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@O_i}n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG?Wp~N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@I?q~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_COZmn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HC?hQ~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@P?[}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?_pa~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HC?hQ|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HA?hS|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@__i~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H_?Wr]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HC?hQ~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H@@IP}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HG?Wr^u,F,NA
HA?hQ}},F,NA
HGCGj^u,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
HGCOZ^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@@IP}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HG?Wr^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HA?hQ}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HGCGj^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HGCOZ^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H@OIH}u,F,NA
HGCaK}],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H@a?Zly,F,NA
H@P?Zmy,F,NA
HHS?K~e,F,NA
H@_KJl},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 2.0]"
H@P?\ny,F,NA
H@_PM\},F,NA
HGCGnL},F,NA
H@OIH}v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HGCaK}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@a?Zlz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@P?Zmz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HHS?K~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGCGnN},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H@_KJl~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@P?\nz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@_PM\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGCGnL~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGCGnN~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H?Op`~M,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@OPH~M,F,NA
HA?hP~],F,NA
HG?Wp}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HG?Wp~],T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?Op`~N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@OPH~N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HG?Wp~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HA?hP~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HG?Wp}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HG?Wp~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HG?Wp~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H_?WvK},F,NA
HO?Wr\],F,NA
HG?Wr]],F,NA
H_CGnK},F,NA
HG?Wp}],F,NA
H_?Wp~m,F,NA
HO?Wq|},F,NA
HG?Ws|},F,NA
H_?WvK~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HO?Wr\^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HG?Wr]^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H_CGnK~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HG?Wp}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HG?Ws~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H_?Wp~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HO?Wq|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HG?Ws|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HG?Ws~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H@AKR|},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HG?Wv^u,F,NA
HGCOZ~m,F,NA
HGCGn^u,T,"[2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 2.0, 4.0, 4.0]"
HGCO^^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H@AKR|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HG?Wv^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGCOZ~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGCGn^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGCO^^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
HC?hR~],F,NA
HO?Wr|},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HG?Wr}},F,NA
HG?Wt~],T,"[2.0, 4.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HG?Wt~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
HC?hR~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HO?Wr|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HG?Wr}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HG?Wt~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HG?Wt~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
HG?Wr~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
HG?Wr~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
HG?Wv~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
HG?Wv~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0]"
HIA?pOF,F,NA
H@Q?r?F,F,NA
H?_qb?N,F,NA
HK_?Whb,F,NA
HI_P?KN,F,NA
HG_q?cN,F,NA
H`Q?OKr,F,NA
H_C_XbB,F,NA
H_?XPbF,F,NA
HC?iR?^,F,NA
HK_G_Lf,F,NA
H`?WPFF,F,NA
HK?HQG^,F,NA
HCGaIO^,F,NA
H_KP?NN,F,NA
HOCQIO~,F,NA
H`C_ONN,F,NA
H_CPHRN,F,NA
HGCSKP~,F,NA
H_CPHP~,F,NA
H_CPHR~,F,NA
H@P?xQD,F,NA
H??xcpI,F,NA
HGCKIgj,F,NA
HCO_XdL,F,NA
H`?GlDL,F,NA
H_S__]e,F,NA
H`?GlHJ,F,NA
HGCK_[t,F,NA
HGCSPLL,F,NA
HGCIk_l,F,NA
HKC?XLL,F,NA
HCH@IWZ,F,NA
HOKOY`F,F,NA
HKG?YK\,F,NA
H_GQGuk,F,NA
HKGWONB,F,NA
H?MQ?[r,F,NA
H?Sic_f,F,NA
HGG[?lJ,F,NA
H?TPcOf,F,NA
HGG[?tF,F,NA
H_GQSK{,F,NA
H@HS?sN,F,NA
H@GZC_N,F,NA
HGCs?sN,F,NA
H_GOZER,F,NA
H_C_Yel,F,NA
HGCSPXV,F,NA
HOCQPXV,F,NA
H_C_iUl,F,NA
HGCKaim,F,NA
HQC?XZF,F,NA
H?LC`hN,F,NA
H?Ss@dN,F,NA
H_CaKS|,F,NA
H?cic`f,F,NA
H_GQGul,F,NA
H@HS?sn,F,NA
HAOc_wn,F,NA
H@GZC`N,F,NA
HOKQ?\V,F,NA
H@TC?[v,F,NA
HGDS?[z,F,NA
H_S__]f,F,NA
HGE@_\N,F,NA
HCO`_\N,F,NA
HQ?HcLN,F,NA
H`?GsLf,F,NA
HGE?Xc^,F,NA
HGE?iSn,F,NA
HK?HOlN,F,NA
HCO`OlN,F,NA
H@`?hS^,F,NA
HGE@IS^,F,NA
HG_W`NZ,F,NA
H?cq@fN,F,NA
H@HC_xn,F,NA
H@HS?tn,F,NA
H@dC?\v,F,NA
H@GZCbN,F,NA
HGEA_]|,F,NA
H_Ca_]n,F,NA
HGE?Yc~,F,NA
HOD?hT^,F,NA
H_C_iUn,F,NA
HK?HOnN,F,NA
H@Q?Yc~,F,NA
HAI?qK~,F,NA
H_GQSK~,F,NA
H@Q@Ok~,F,NA
H@HS?vn,F,NA
H`?IOm~,F,NA
HCH@Gv^,F,NA
H@Q@Ol~,F,NA
H@Q@On~,F,NA
H@OIhQD,F,NA
HB?@YYK,F,NA
HC?PYXg,F,NA
HK?u?SL,F,NA
HQB@OcL,F,NA
HK_a?[U,F,NA
H@OGzAD,F,NA
H@@?zQK,F,NA
HC@HYOp,F,NA
HK?GqWe,F,NA
Ho?q_WJ,F,NA
HK?yCCJ,F,NA
HK@KPCT,F,NA
H?@ZPaH,F,NA
HC?HYXo,F,NA
H_@XPaB,F,NA
H?LRC_N,F,NA
H_S_cKm,F,NA
HoH?_[],F,NA
H_KPAMM,F,NA
HGCicGZ,F,NA
H@Oic_N,F,NA
HGDPS_N,F,NA
HPCII_N,F,NA
H_U@Ogf,F,NA
HoOPGS\,F,NA
HKS_OMF,F,NA
H_U@?km,F,NA
H_S_hQF,F,NA
HKO_gUL,F,NA
H?LRCC\,F,NA
H?SrCOV,F,NA
HOCRIO\,F,NA
HPCQION,F,NA
H?T`cEL,F,NA
H_[P?MF,F,NA
H_L__MJ,F,NA
HGKSAKN,F,NA
HICc?[N,F,NA
HCWa?kN,F,NA
HA_XECf,F,NA
H`?WREF,F,NA
HK_G`LF,F,NA
HGG[AcN,F,NA
HICK@KN,F,NA
HKG?YgN,F,NA
HGSc?kN,F,NA
HCH@IoN,F,NA
HKH?GsN,F,NA
Hc?XASf,F,NA
H`?GjQF,F,NA
HQOGHeF,F,NA
H`?gaUF,F,NA
H?LSBCN,F,NA
HCH?Z_N,F,NA
HCW_IcN,F,NA
H_?XRaF,F,NA
H?UPe?n,F,NA
H@DJD?^,F,NA
HGE@Ya\,F,NA
HA`K`_n,F,NA
HGEQPaN,F,NA
HGESAS},F,NA
H@HIcGz,F,NA
H@HId?^,F,NA
H`GGaK},F,NA
H?HSeO},F,NA
H?Ske?v,F,NA
HGCSUG},F,NA
HGAKao},F,NA
H@Pc?s^,F,NA
H_S_cKn,F,NA
HoH?_[^,F,NA
H_KPAMN,F,NA
HGDS@S^,F,NA
HALC@K^,F,NA
HGSc?k^,F,NA
HODQ@S^,F,NA
H_H?kon,F,NA
HoC_IS^,F,NA
H`C?ZIN,F,NA
H_U@?kn,F,NA
H_CPJQN,F,NA
H`C_IUN,F,NA
H?LSBC^,F,NA
H?Tc@c^,F,NA
HOCQRG^,F,NA
HO@I`o^,F,NA
H?LSBEN,F,NA
H_C_ZaN,F,NA
H_KOJEN,F,NA
H@ELB@^,F,NA
H@HIe?~,F,NA
H@ISQHz,F,NA
H@IKb@^,F,NA
H`GGcL},F,NA
HA_e?w~,F,NA
H@XC?k~,F,NA
HGEA`Y^,F,NA
HCMA@L^,F,NA
HG_q?u^,F,NA
HGcS@L^,F,NA
H@HSAS~,F,NA
H?Tc@c~,F,NA
H`GGaK~,F,NA
H?LSBE^,F,NA
H?dD@h^,F,NA
HGEOTD^,F,NA
HK_G`L^,F,NA
H@HIeA~,F,NA
H@iA?l~,F,NA
HICc?\~,F,NA
H@HSAU~,F,NA
H?ea@d~,F,NA
H`GGaM~,F,NA
HICc?^~,F,NA
HCCaHTK,F,NA
HCH?ZC\,F,NA
H_KP?^E,F,NA
HOCIi_l,F,NA
H`CgONB,F,NA
H_C_hVK,F,NA
H_C_]Cr,F,NA
H_C_XfL,F,NA
HOCQQWv,F,NA
H`C?XZF,F,NA
H_C_hVL,F,NA
HGcGk`f,F,NA
HODQ?[z,F,NA
H`CPHPN,F,NA
H_KP?^F,F,NA
HCHB?[^,F,NA
HK?GsLf,F,NA
HK?HQK^,F,NA
HCH@IS^,F,NA
HG_WcLz,F,NA
H_KP?\v,F,NA
HGcS?\v,F,NA
H`CPHRN,F,NA
H_C`_^N,F,NA
